State,Date,Address,Description,Type,Latitude,Longitude,Number
PA,5/27/13,"AKM Machinery, Wind Gap, PA 18091",Worker died after being struck in head by piston that became unhooked from chain.,Fatality,40.8481509,-75.2915694,1
OH,5/27/13,"Bonnie Plants Inc.,  Homeworth, OH 44634",Two workers died after company truck collided with semi-truck during transit.,Fatality,40.835357,-81.0673241,1
TX,5/27/13,"Cory Miller, Salado, TX 76571",Worker died after being struck by a rig and elevator after an anchor failed during water well drilling operations.,Fatality,30.9471278,-97.5386204,1
KY,5/25/13,"Bardstown Police Department, Bloomfield, KY 40008",Police officer shot and killed by unknown assailants when he got out of car to remove road debris.,Fatality,37.9103403,-85.316622,1
ND,5/25/13,"Drilling Solutions, Lignite, ND 58752",A temporary employee died after being run over and crushed by a loader. ,Fatality,48.8775322,-102.5629488,1
CA,5/25/13,"Securitas Security Services, Inc., San Bernadino, CA 92411",Worker crushed by a sliding gate that came off track.  ,Fatality,34.1242701,-117.3205123,1
IL,5/24/13,"Alfons Dziezuta, Chicago, IL 60630",Employee died after falling from scaffolding that collapsed while performing tuckpointing at a residential building.,Fatality,41.9720786,-87.7517295,1
AR,5/24/13,"L & H Boat Docking Service, Garfield, AR 72732",Employee working on barge died from burns and blunt force trauma after barge exploded during welding operations.  ,Fatality,36.4484053,-93.9740892,1
PA,5/24/13,"Lowe's Home Centers Inc, #1130, New Castle, PA 16101",Employee died after being crushed between a box truck and trailer.,Fatality,41.0036719,-80.347009,1
OH,5/24/13,"Plasto-Tech Corporation, Elyria, OH 44035",Worker fatally crushed inside a thermo-forming press machine.,Fatality,41.3683798,-82.1076486,1
PA,5/23/13,"ArcelorMittal, Coatesville, PA 19320",Three employees hospitalized after being burned by hot slag from a furnace. ,Catastrophe,39.9831616,-75.8238355,1
MO,5/23/13,"S. L. Construction L.L.C., Harrisonville, MO 64701",Worker fatally crushed when two 2x8 vertical beams fell on him.,Fatality,38.6533445,-94.3488372,1
FL,5/23/13,"Shoreline Foundation, Inc., Riviera Beach, FL 33404",Worker died from oxygen deficient atmosphere in a confined space. ,Fatality,26.7753405,-80.0580969,1
OH,5/23/13,"Smith, Rolfes & Skvdahl Company LPA, Lancaster, OH 43130",Employee died after falling through roof while inspecting for wind damage.,Fatality,39.7136754,-82.5993294,1
ID,5/22/13,"Blick's Phosphate Conversions LLC, Pocatello, ID 83204",Worker died from burn injuries after the release of ammonia.,Fatality,42.8713032,-112.4455344,1
CA,5/22/13,"Dependable Vending, Pomona, CA 91766",Worker killed when industrial truck collided with another vehicle. ,Fatality,34.0397162,-117.7549295,1
CA,5/22/13,"Mills Ranch/Jam Trucking LLC, Livermore, CA 94551",Worker fatally crushed by large panel of concrete that fell from forklift.,Fatality,37.6818745,-121.7680088,1
PA,5/22/13,"Penn Line Corporation, Bear Creek, PA 18602",Employee died after being hit by a vehicle while he was setting up a roadway workzone. ,Fatality,41.1818938,-75.751685,1
AL,5/22/13,"Star Construction LLC, Birmingham, AL 35222",Employee electrocuted when the pole on digger derrick truck contacted an electrical line.,Fatality,33.5251664,-86.7667756,1
NY,5/21/13,"Bapaz Ash Llc, Brooklyn, NY 11218",Employee died after falling from the third floor level while sheathing exterior of home.,Fatality,40.6483744,-73.9800645,1
PA,5/21/13,"James Daryl Seibel, Bath, PA 18014",Employee died after falling 22 feet from roof while installing timbers for a barn under construction.,Fatality,40.7256524,-75.3940699,1
PA,5/21/13,"Keystone Oil Products Corporation, Dillsburg,  PA 17019",Employee died after being run over by a vehicle while delivering home heating oil. ,Fatality,40.1109255,-77.034978,1
TX,5/21/13,"NPL Construction Company, Lakeway, TX 78738",Employee fatally crushed when equipment slid down incline and rolled over him.,Fatality,30.3679788,-97.991679,1
WI,5/21/13,"White Cedar, Superior, WI 54880",Employee fatally injured after being caught between a power roller and conveyor belt.,Fatality,46.7207737,-92.1040796,1
TX,5/20/13,"Dale Gilbertson, Grapevine, TX 76051",Employee died after falling 20 feet while engaged in framing activities at new residential home.  ,Fatality,32.9342919,-97.0780654,1
KY,5/20/13,"Spartan Contracting LLC,  Owensboro, KY 42301",Worker electrocuted while painting a bridge.,Fatality,37.7719074,-87.1111676,1
NC,5/17/13,"Dennis Keith Greene (dba D & G Wood), Zionville, NC 28698",Worker in logging crew struck and killed by a falling limb.  ,Fatality,36.3134558,-81.7458845,1
IN,5/17/13,"H&G Underground Utilities, LLC, Merrillville, IN 46410",Worker electrocuted while installing a new water main.,Fatality,41.4828144,-87.3328139,1
MD,5/17/13,"King Pallet Inc.,  Balltimore, MD 21221",Worker crushed and killed by forklift truck and box truck.,Fatality,39.295848,-76.4215988,1
NJ,5/17/13,"Recommunity Recycling, Camden, NJ 08104",Worker crushed and killed when a wall collapsed on him.,Fatality,39.9175385,-75.1136721,1
CA,5/17/13,"Trapac Inc.,  Oakland, CA 94607",Worker presumed dead after his vehicle was struck by utility tractor and pushed in the bay. Worker's body has not been found.,Fatality,37.8134679,-122.307917,1
OH,5/17/13,"Vonderhaar's Meat Market, Fort Recovery, OH 45846",Employee died from asphyxiation when his apron became entangled in a rotating wire brush while cleaning meat grinding machine.,Fatality,40.4128241,-84.7763511,1
NJ,5/17/13,"Wemrock Orchards, Manalapan, NJ 07726",Worker died after tractor rolled over him while trying to pull a tree from the ground.,Fatality,40.2969444,-74.33,1
IL,5/16/13,"ATMI Precast Inc., Aurora, IL 60506",Worker died after being struck by a 500-pound piece of angle iron.,Fatality,41.7691984,-88.3821989,1
IL,5/16/13,"Chicago Steel Construction LLC, Evanston, IL 60208",Employee was struck and killed by construction materials that fell from six stories above.  ,Fatality,42.0541119,-87.6759889,1
AL,5/16/13,"Mega Construction Co. Inc., Daphne, AL 36526",Employee died from head injuries after falling from a structure while installing trusses.,Fatality,30.6035255,-87.9036047,1
PR,5/15/13,"Independent Roofers and General Contractor Corp., Hato Rey, PR 00918",Worker died from 20-foot fall from roof while performing waterproofing services. ,Fatality,18.4180126,-66.0671709,1
MS,5/15/13,"R. C. Construction Co. Inc., Columbus,  MS 39705",Employee died after being crushed between auger and frame of a concrete paver.,Fatality,33.4956744,-88.4272627,1
MO,5/15/13,"St. Louis Cold Drawn, St. Louis, MO 63137",Machine operator died from electrocution after contacting live electricity in an electrical cabinet. ,Fatality,38.7479435,-90.2113571,1
KS,5/14/13,"Fairview Mills Inc., Hiawatha, KS 66434",Employee died after falling into food processing equipment while attempting to clear a jam.  ,Fatality,39.8525033,-95.5358156,1
CO,5/14/13,"Garay Construction Inc., Commerce City,, CO 80022",Construction worker died after falling nearly 30 feet to concrete floor.,Fatality,39.8083196,-104.9338675,1
TX,5/14/13,"MAC Truck Leasing Inc., Dallas, TX 75217",Worker died after being injured while lifting a truck break drum.,Fatality,32.7099886,-96.6745042,1
FL,5/14/13,"Riverbell Inc, Vero Beach, FL 32960",Worker died after falling from a 10-foot ladder while picking oranges.,Fatality,27.6386434,-80.3972736,1
FL,5/13/13,"Coastal Masonry Inc., Miami, FL 33131",Worker died after falling from 7th floor while straightening rebar inside concrete wall opening.,Fatality,25.76528,-80.1847167,1
CA,5/13/13,"Integrity Rebar Placers,  Murrieta, CA 92562",Worker killed when forklift tipped over crushing him., Fatality,33.5539143,-117.2139232,1
IA,5/12/13,"Mike's Landscaping and Tree Service,  Fort Madison, IA 52627",Worker struck and killed by falling tree limb while performing tree trimming operations. ,Fatality,40.6297634,-91.314535,1
WV,5/12/13,"Robert Crowder Construction, Webster, Springs, WV 26288",Employee struck and killed by tree limb during tree cutting operations.,Fatality,38.4792749,-80.4134157,1
MI,5/10/13,"Total Metal Services LLC, Romulus, MI 48174",Worker died after a dumpster fell and crushed him.,Fatality,42.2222614,-83.3965994,1
MI,5/9/13,"Eagle Adjusting Services Inc.,  Ferndale, MI 48220",Worker suffered fatal injuries after falling 18 feet from roof.,Fatality,42.4605917,-83.1346478,1
IL,5/9/13,"FIC America, Bloomingdale, IL 60108",Worker died after being pinned under a steel coil.,Fatality,41.9575285,-88.0809036,1
TX,5/9/13,"Lischka Construction, Richmond, TX 77406",Employee died after being caught between two tractor graters.  ,Fatality,29.5821811,-95.7607832,1
TX,5/9/13,"M.J. Sheridan of Texas Inc, Austin, TX 78730",Worker died after being crushed under a ditch digger when it rolled down a steep hill.  ,Fatality,30.3732514,-97.8395151,1
AL,5/9/13,"Southland Tube Inc., Birmingham, AL 35234",Worker performing warehouse operations died after being pinned between a load and bundles weighing more than 4000 pounds.,Fatality,33.5373948,-86.8069698,1
IL,5/8/13,"Hasson's Mobile Truck & Trailer Repair, East Moline, IL 61244",Worker died after semi-trailer collapsed on him during repairs.,Fatality,41.5008673,-90.4442979,1
NJ,5/8/13,"J & L Auto Body Parts, Elizabeth, NJ 07202",Worker killed when vehicle elevated by forklift and chain fell on him while performing repairs.,Fatality,40.6517521,-74.2149978,1
OK,5/8/13,"Midwest Wrecking Company, Morrison, OK 73061",Truck driver died after vehicle was struck by train at railroad crossing.  ,Fatality,36.2972705,-97.0080934,1
ME,5/7/13,"Harvey Paving & Sealcoating, Orono, ME 04469",Foreman struck and killed by vehicle while constructing a driveway.,Fatality,44.9024546,-68.6638413,1
CA,5/7/13,"Kerry's Ingredients and Flavors Union City, CA 94587",Worker died from head injuries when a cart he was pushing was struck by a forklift.,Fatality,37.5952304,-122.043969,1
FL,5/7/13,"Lindstrom Brothers Air Conditioning Inc., Coconut Creek, FL 33093",Worker died after falling from ladder while installing air conditioning ducts at construction site.,Fatality,26.2457154,-80.201762,1
UT,5/7/13,"M Boren Services, Inc., Myton, UT 84052",Worker crushed and killed when a 40-barrel tank exploded at a well site.,Fatality,40.1944043,-110.0618168,1
GA,5/7/13,"Southern Mechanical Contractors, Chamblee,  GA 30341",Employee died after the scissor lift he was inside malfunctioned pinning worker between the lift and a pipe. ,Fatality,33.8920468,-84.2988126,1
TX,5/6/13,"Jet Maintenance, Runge, TX 78151",Worker died when a flare line pipe struck his head and neck while he attached piping to a well head.,Fatality,28.8833119,-97.7130543,1
TX,5/6/13,"Longview Asphalt Inc., Jacksonville, TX 75766",Employee killed when struck by pneumatic gates while unplugging the discharge chute to an asphalt silo.,Fatality,31.963778,-95.2705042,1
FL,5/6/13,"SD Restoration Inc., Miami, FL 33122",Employee died after falling from 20-foot ladder while applying caulking inside a warehouse.,Fatality,25.8035656,-80.3185252,1
WI,5/6/13,"T.H. Ryan Cartage Company, Kenosha, WI 53144",Driver suffered fatal injuries after truck rolled backward onto him while at a loading dock.,Fatality,42.5847425,-87.8211854,1
AR,5/5/13,"Business Construction Services LLC, Fayetteville, AR 72701",Employee died in a trench collapse. ,Fatality,36.0625795,-94.1574263,1
WI,5/5/13,"Schneider National Carriers Inc., Janesville, WI 53546",Tractor-trailer driver died after falling from his truck cab at a home improvement store. ,Fatality,42.6827885,-89.0187222,1
OH,5/4/13,"Beaver Excavating Company, Canton, OH 44706",Two carpentry employees died when the crane boom they were using to lift a load fell on them.,Fatality,40.7502727,-81.4169093,1
CO,5/3/13,"Alpine Waste & Recycling, Denver, CO 80216",Worker fatally crushed when the hydraulic compacting mechanism on rear section of trash truck activated.,Fatality,39.7845048,-104.9797753,1
TX,5/3/13,"DRP Industries, Grnbury, TX 76048",Employee died of head trauma after being caught in machine tool.,Fatality,32.4084693,-97.8068851,1
FL,5/3/13,"Ed and Eddys Inc., Panama City Beach, FL 32407",Employee died after being caught in and crushed by an automated bowling pin setting machine. ,Fatality,30.1957055,-85.7974141,1
NY,5/3/13,"Gilt Groupe Inc., Brooklyn, NY 11205",Employee died after falling four stories to the bottom of an elevator shaft.,Fatality,40.6945036,-73.9565551,1
OH,5/3/13,"Murphy Oil Corporation, Fremont, OH 43420",Employee killed when oncoming vehicle crashed into work vehicle.,Fatality,41.3503303,-83.1218634,1
NY,5/3/13,"Platt Logging, Constantia, NY 13044",Employee struck and killed by tree while performing logging operations.,Fatality,43.2478466,-76.0001965,1
ND,5/3/13,"Weatherford Pumping Unit, Marmarth, ND 58643",Worker died from chest injuries after a belt drive from an oil well pumper unit fell on him.,Fatality,46.2950062,-103.9207615,1
TX,5/2/13,"Culver Metal Supply LP, Mansfield, TX 76063",Employee killed after 17000-pound metal coils being moved by a crane fell on him.,Fatality,32.5631924,-97.1416768,1
TX,5/2/13,"Formosa Plastics Corporation, Point Comfort, TX 77978",At least three employees were hospitalized for burns when a flash fire occurred at a plastic resins and petrochemical plant. ,Catastrophe,28.6797169,-96.5602537,1
WI,5/2/13,"Griesbach Farm, Appleton, WI 54913",Farm worker died after being caught in auger.,Fatality,44.2619309,-88.4153847,1
WI,5/2/13,"Mortenson Brothers Farms Inc., Plainfield, WI 54966",Worker died after being struck and pinned beneath the landing gear of a semi-truck backing up to loading dock.,Fatality,44.2138617,-89.4923422,1
TX,5/2/13,"PMIC Inc., Point Comfort, TX 77978",At least three employees were hospitalized for burns when a flash fire occurred at a plastic resins and petrochemical plant. ,Catastrophe,28.6797169,-96.5602537,1
WI,5/1/13,"Scott Schultz Roofing and Painting, Madison, WI 53704",Worker died after falling from a residential roof.,Fatality,43.1438143,-89.3511495,1
IL,4/30/13,"American Eagle Buildings Inc., Greneseo, IL 61254",Employee died after falling 25 feet from a beam that broke during roofing operations.   ,Fatality,41.4811257,-90.1869644,1
OR,4/30/13,"Fremont Forest Systems Inc., Silver Lake, OR 97638",Worker killed when a tree being cut down fell on him.,Fatality,43.1278468,-121.0480986,1
KS,4/29/13,"Brookover Ranch Feed Yard, Garden City, KS 67846",Employee crushed and killed when a metal fence he was cutting fell on him pinning him underneath. ,Fatality,37.9716898,-100.8726618,1
VA,4/29/13,"Pastore Cabinet Makers Inc., Madison, VA 22727",Worker died when a hydraulic lift fell crushing him underneath., Fatality,38.3804062,-78.2575035,1
TX,4/29/13,"S&S Properties, Alvin, TX 77511",Employee died after being struck by a tree during tree cutting operations.,Fatality,29.3845708,-95.2475518,1
